@relation Protein
@attribute Feature1 real
@attribute Feature2 real
@attribute Feature3 real
@attribute Feature4 real
@attribute Feature5 real
@attribute Feature6 real
@attribute Feature7 real
@attribute Feature8 real
@attribute Feature9 real
@attribute Feature10 real
@attribute Feature11 real
@attribute Feature12 real
@attribute Feature13 real
@attribute Feature14 real
@attribute Feature15 real
@attribute Feature16 real
@attribute Feature17 real
@attribute Feature18 real
@attribute Feature19 real
@attribute Feature20 real
@attribute Feature21 real
@attribute Feature22 real
@attribute Feature23 real
@attribute Feature24 real
@attribute Feature25 real
@attribute Feature26 real
@attribute Feature27 real
@attribute Feature28 real
@attribute Feature29 real
@attribute Feature30 real
@attribute Feature31 real
@attribute Feature32 real
@attribute Feature33 real
@attribute Feature34 real
@attribute Feature35 real
@attribute Feature36 real
@attribute Feature37 real
@attribute Feature38 real
@attribute Feature39 real
@attribute Feature40 real
@attribute Feature41 real
@attribute Feature42 real
@attribute Feature43 real
@attribute Feature44 real
@attribute Feature45 real
@attribute Feature46 real
@attribute Feature47 real
@attribute Feature48 real
@attribute Feature49 real
@attribute Feature50 real
@attribute Feature51 real
@attribute Feature52 real
@attribute Feature53 real
@attribute Feature54 real
@attribute Feature55 real
@attribute Feature56 real
@attribute Feature57 real
@attribute Feature58 real
@attribute Feature59 real
@attribute Feature60 real
@attribute Feature61 real
@attribute Feature62 real
@attribute Feature63 real
@attribute Feature64 real
@attribute Feature65 real
@attribute Feature66 real
@attribute Feature67 real
@attribute Feature68 real
@attribute Feature69 real
@attribute Feature70 real
@attribute Feature71 real
@attribute Feature72 real
@attribute Feature73 real
@attribute Feature74 real
@attribute Feature75 real
@attribute Feature76 real
@attribute Feature77 real
@attribute Feature78 real
@attribute Feature79 real
@attribute Feature80 real
@attribute Feature81 real
@attribute Feature82 real
@attribute Feature83 real
@attribute Feature84 real
@attribute Feature85 real
@attribute Feature86 real
@attribute Feature87 real
@attribute Feature88 real
@attribute Feature89 real
@attribute Feature90 real
@attribute Feature91 real
@attribute Feature92 real
@attribute Feature93 real
@attribute Feature94 real
@attribute Feature95 real
@attribute Feature96 real
@attribute Feature97 real
@attribute Feature98 real
@attribute Feature99 real
@attribute Feature100 real
@attribute Feature101 real
@attribute Feature102 real
@attribute Feature103 real
@attribute Feature104 real
@attribute Feature105 real
@attribute Feature106 real
@attribute Feature107 real
@attribute Feature108 real
@attribute Feature109 real
@attribute Feature110 real
@attribute Feature111 real
@attribute Feature112 real
@attribute Feature113 real
@attribute Feature114 real
@attribute Feature115 real
@attribute Feature116 real
@attribute Feature117 real
@attribute Feature118 real
@attribute Feature119 real
@attribute Feature120 real
@attribute Feature121 real
@attribute Feature122 real
@attribute Feature123 real
@attribute Feature124 real
@attribute Feature125 real
@attribute Feature126 real
@attribute Feature127 real
@attribute Feature128 real
@attribute Feature129 real
@attribute Feature130 real
@attribute Feature131 real
@attribute Feature132 real
@attribute Feature133 real
@attribute Feature134 real
@attribute Feature135 real
@attribute Feature136 real
@attribute Feature137 real
@attribute class {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27}
@data
0.050431,0.048875,0.051665,0.049592,0.047432,0.051107,0.049836,0.048806,0.050531,0.048953,0.048979,0.049553,0.049966,0.049469,0.049381,0.051732,0.053367,0.049177,0.051182,0.049964,0.050909,0.049887,0.052490,0.050300,0.045545,0.052414,0.050388,0.050300,0.050621,0.047742,0.048085,0.049911,0.049353,0.049018,0.050649,0.052353,0.053121,0.047306,0.051099,0.048509,0.050728,0.049458,0.052263,0.049314,0.045764,0.051742,0.050386,0.049575,0.049802,0.048940,0.048623,0.050864,0.050190,0.048440,0.052962,0.051350,0.052655,0.047908,0.049771,0.049262,2.984556,0.025547,0.041971,0.062044,0.021898,0.043796,0.060219,0.054745,0.038321,0.021898,0.023723,0.023723,0.107664,0.113139,0.063869,0.056569,0.020073,0.060219,0.016423,0.083942,0.060219,2.851346,548,0.027372,0.209854,0.632700,0.900000,0.000000,0.210526,0.591239,0.763390,0.999683,0.998168,4.861765,-0.029959,0.999982,0.069852,0.547619,0.659531,0.579118,0.993721,0.998168,4.330601,-0.046044,0.998213,0.038069,0.214286,0.634479,0.081738,0.283783,0.065317,0.050109,0.033700,0.019623,0.010383,0.005976,0.005503,0.007360,0.009686,0.014837,0.012697,0.010252,0.007576,0.005313,0.003410,0.001790,0.000616,-0.000057,0.061835,0.048647,0.034648,0.022782,0.014676,0.010543,0.010307,0.012161,0.013573 ,9
0.052101,0.048993,0.052624,0.050744,0.047095,0.050566,0.050689,0.049306,0.050518,0.049024,0.047822,0.049118,0.050082,0.047689,0.049728,0.054885,0.055069,0.044512,0.048764,0.050670,0.051996,0.049031,0.049624,0.048107,0.047159,0.051620,0.048442,0.048282,0.048348,0.049915,0.049297,0.048672,0.051863,0.049943,0.051605,0.052684,0.053763,0.047083,0.051184,0.051382,0.050684,0.051002,0.052191,0.049689,0.046638,0.049853,0.048423,0.049124,0.050197,0.049362,0.047671,0.050706,0.050008,0.049806,0.050750,0.052256,0.053514,0.046068,0.051806,0.050252,2.979741,0.043956,0.021978,0.065934,0.029304,0.043956,0.040293,0.051282,0.054945,0.025641,0.021978,0.036630,0.087912,0.102564,0.047619,0.062271,0.051282,0.076923,0.040293,0.036630,0.058608,2.913052,273,0.051282,0.271062,0.769862,0.846154,0.000000,0.333333,0.609890,0.695258,0.998860,0.996310,4.504136,0.041856,0.999685,0.069247,0.630996,0.584752,0.480361,0.988335,0.996310,4.013711,0.071374,0.994424,0.040229,0.136531,0.597063,0.095877,0.307060,0.079291,0.062929,0.044776,0.028334,0.015855,0.007573,0.004704,0.006469,0.009618,0.025292,0.022609,0.019236,0.015792,0.012509,0.009479,0.006767,0.004364,0.002295,0.075291,0.059397,0.040801,0.023271,0.009108,-0.000588,-0.005510,-0.006126,-0.004849 ,9
0.051740,0.049324,0.050330,0.050684,0.046345,0.051342,0.050268,0.050026,0.050427,0.048154,0.048130,0.050239,0.048882,0.047931,0.050424,0.052947,0.055041,0.047923,0.049557,0.050287,0.051814,0.048397,0.051156,0.048894,0.048769,0.051810,0.049750,0.051007,0.051559,0.048402,0.048515,0.049586,0.049681,0.049313,0.048765,0.051329,0.052084,0.047629,0.051245,0.050296,0.051717,0.048130,0.051689,0.047128,0.048735,0.050505,0.047987,0.047107,0.048539,0.052099,0.050690,0.047721,0.051689,0.049135,0.051367,0.052077,0.053828,0.046108,0.050581,0.053168,2.980421,0.054902,0.050980,0.050980,0.023529,0.035294,0.074510,0.043137,0.058824,0.015686,0.050980,0.035294,0.066667,0.098039,0.054902,0.031373,0.035294,0.074510,0.035294,0.070588,0.039216,2.919564,255,0.000000,0.364706,0.656078,1.000000,0.000000,0.000000,0.682351,0.443943,0.972937,0.573123,3.650754,0.013531,0.991662,0.025260,0.102767,0.547920,0.444319,0.972536,0.573123,3.651416,0.014070,0.991528,0.025278,0.102767,0.554207,0.080632,0.365161,0.068547,0.048613,0.028446,0.010910,-0.002470,-0.010859,-0.013952,-0.012589,-0.009948,0.010065,0.008792,0.007418,0.006357,0.005399,0.004457,0.003886,0.003074,0.002295,0.072345,0.052483,0.031205,0.011782,-0.003521,-0.013266,-0.017866,-0.017433,-0.015994 ,9
0.051796,0.048473,0.051708,0.051025,0.046529,0.050965,0.049942,0.050015,0.047969,0.048848,0.047970,0.048950,0.050198,0.048175,0.054449,0.052242,0.054084,0.046432,0.048766,0.051464,0.051648,0.049103,0.050042,0.047403,0.048229,0.049828,0.047842,0.049604,0.050636,0.050342,0.050084,0.048539,0.051277,0.051758,0.049362,0.051688,0.052609,0.046583,0.052096,0.051326,0.050759,0.048639,0.050808,0.050283,0.048307,0.050145,0.049080,0.048137,0.047706,0.049505,0.050033,0.048299,0.051442,0.049511,0.051873,0.052552,0.054928,0.046069,0.049662,0.052262,2.980155,0.029661,0.038136,0.059322,0.021186,0.063559,0.063559,0.021186,0.080508,0.000000,0.038136,0.042373,0.076271,0.152542,0.046610,0.059322,0.033898,0.067797,0.016949,0.033898,0.055085,2.805767,236,0.046610,0.305085,0.786061,0.866667,0.000000,0.285714,0.629237,0.727706,0.998689,0.995726,4.446398,0.037324,0.999798,0.060630,0.384615,0.559002,0.457687,0.973391,0.995726,3.549901,0.032347,0.991985,0.027606,0.162393,0.564163,0.084475,0.351362,0.094941,0.067885,0.039783,0.014111,-0.007779,-0.019333,-0.023938,-0.020221,-0.012881,0.032553,0.028848,0.023979,0.018453,0.012902,0.008407,0.004449,0.001348,-0.001070,0.094569,0.068993,0.042119,0.016433,-0.006058,-0.018775,-0.024467,-0.022273,-0.014120 ,9
0.052134,0.049476,0.052824,0.051559,0.047089,0.051584,0.051837,0.049613,0.049838,0.048332,0.047718,0.050206,0.049349,0.048888,0.050459,0.053539,0.053789,0.043744,0.048192,0.049829,0.051266,0.049450,0.050266,0.049139,0.046336,0.050703,0.048863,0.048035,0.049317,0.049325,0.049346,0.049311,0.050629,0.050087,0.050641,0.052028,0.054324,0.049781,0.049943,0.051211,0.052244,0.052613,0.050736,0.048315,0.047430,0.049156,0.047985,0.048648,0.050061,0.048869,0.048659,0.049897,0.050128,0.049341,0.052481,0.051436,0.052824,0.046506,0.052041,0.050629,2.982321,0.055970,0.029851,0.082090,0.029851,0.067164,0.055970,0.048507,0.026119,0.026119,0.018657,0.037313,0.063433,0.119403,0.018657,0.089552,0.018657,0.074627,0.055970,0.037313,0.044776,2.863307,268,0.000000,0.283582,0.596305,1.000000,0.000000,0.000000,0.641791,0.510994,0.983065,0.687970,4.002417,0.007229,0.993226,0.033523,0.105263,0.618282,0.511136,0.983014,0.687970,4.003378,0.007316,0.993172,0.033531,0.105263,0.621940,0.070279,0.307782,0.065400,0.044583,0.022271,0.003692,-0.009132,-0.014222,-0.013204,-0.006655,0.002731,0.007988,0.006693,0.005296,0.003758,0.002404,0.001535,0.000788,0.000237,-0.000011,0.066817,0.047072,0.025562,0.007080,-0.006222,-0.012461,-0.012524,-0.007391,0.000654 ,9
0.051652,0.049481,0.050638,0.050654,0.046407,0.051212,0.050611,0.049410,0.050742,0.048346,0.048326,0.050148,0.048641,0.047436,0.050788,0.053260,0.054678,0.048404,0.049137,0.050029,0.051716,0.048211,0.050593,0.048569,0.048391,0.051892,0.049544,0.051293,0.052095,0.048564,0.048722,0.049739,0.049900,0.049867,0.048892,0.051018,0.051324,0.047758,0.051544,0.050368,0.051779,0.048737,0.051577,0.047666,0.048425,0.050634,0.047768,0.046876,0.049697,0.051464,0.050434,0.048031,0.051635,0.049127,0.051315,0.051846,0.053452,0.045477,0.050997,0.053061,2.981466,0.052209,0.044177,0.048193,0.036145,0.032129,0.072289,0.060241,0.056225,0.012048,0.040161,0.044177,0.092369,0.084337,0.048193,0.044177,0.028112,0.076305,0.028112,0.060241,0.040161,2.917757,249,0.000000,0.357430,0.651925,1.000000,0.000000,0.000000,0.678714,0.453639,0.975403,0.995951,3.744224,0.010015,0.990858,0.034297,0.157895,0.554165,0.453738,0.975263,0.995951,3.744249,0.010090,0.990715,0.034300,0.157895,0.560595,0.075694,0.363711,0.076387,0.056430,0.035731,0.016841,0.001369,-0.008664,-0.012306,-0.011818,-0.010543,0.008321,0.007441,0.006122,0.004867,0.003577,0.002442,0.001374,0.000230,-0.000413,0.076721,0.057822,0.037713,0.018755,0.002630,-0.008359,-0.013196,-0.013236,-0.011531 ,9
0.052780,0.048474,0.052035,0.050918,0.046066,0.051552,0.049906,0.049578,0.047572,0.049421,0.048202,0.047924,0.050044,0.048107,0.054503,0.052815,0.053994,0.045939,0.048398,0.051772,0.051757,0.048257,0.050135,0.047700,0.048139,0.049752,0.047924,0.050122,0.050729,0.050185,0.050006,0.048544,0.051526,0.051893,0.049297,0.051992,0.052709,0.046288,0.051952,0.051093,0.050166,0.048341,0.050684,0.050025,0.048759,0.049530,0.048311,0.047496,0.047656,0.050314,0.049570,0.048021,0.052341,0.050731,0.052048,0.052416,0.054105,0.046703,0.050498,0.052285,2.980787,0.030303,0.056277,0.064935,0.004329,0.069264,0.056277,0.030303,0.047619,0.004329,0.034632,0.043290,0.064935,0.168831,0.047619,0.038961,0.047619,0.064935,0.030303,0.047619,0.047619,2.810487,231,0.090909,0.320346,0.894553,0.812500,0.000000,0.400000,0.614714,0.666015,0.997642,0.995633,4.284484,0.051473,0.999540,0.058243,0.375546,0.507376,0.428216,0.966902,0.995633,3.553457,0.018437,0.991860,0.028004,0.100437,0.550742,0.098488,0.350771,0.100210,0.072187,0.041190,0.012889,-0.009141,-0.019993,-0.024494,-0.020107,-0.014532,0.042900,0.038209,0.031785,0.024674,0.017758,0.012285,0.007232,0.003103,-0.000330,0.103256,0.077902,0.049166,0.021560,-0.001332,-0.014988,-0.020901,-0.018778,-0.012189 ,9
0.050120,0.048966,0.055950,0.049545,0.045878,0.053307,0.049692,0.051379,0.052313,0.048762,0.047502,0.049658,0.050466,0.048774,0.045831,0.053467,0.052185,0.045491,0.051772,0.048942,0.049207,0.048706,0.054366,0.055721,0.044787,0.053461,0.051772,0.049797,0.050357,0.046992,0.047392,0.049392,0.049887,0.049343,0.047323,0.052405,0.050889,0.050044,0.051116,0.047043,0.055310,0.048947,0.048831,0.046487,0.048876,0.049767,0.048538,0.051863,0.046869,0.050969,0.052205,0.049304,0.051613,0.051439,0.046904,0.054666,0.051513,0.045452,0.049146,0.051301,2.983733,0.085106,0.000000,0.063830,0.000000,0.063830,0.106383,0.000000,0.042553,0.021277,0.106383,0.042553,0.106383,0.000000,0.106383,0.000000,0.127660,0.042553,0.000000,0.021277,0.063830,2.519703,47,0.744681,0.000000,0.568104,0.000000,1.000000,0.000000,0.132979,0.581818,0.986111,0.977778,3.964615,-0.447782,0.980903,0.232510,0.422222,0.218042,0.577778,0.993007,0.977778,3.964615,-0.493013,0.980769,0.230864,0.400000,0.390613,0.540861,0.068527,0.061597,0.045876,0.028444,0.012842,-0.003762,-0.015945,-0.024460,-0.030200,-0.039955,0.060287,0.046377,0.031257,0.014130,-0.000600,-0.013140,-0.022609,-0.029416,-0.037539,0.003904,0.003084,0.003090,0.003577,0.001986,0.001133,0.001661,0.001793,0.000766 ,9
0.050530,0.049344,0.053976,0.050252,0.045254,0.050664,0.049367,0.049748,0.049707,0.049681,0.048942,0.050612,0.047870,0.051836,0.049240,0.054926,0.054917,0.045037,0.049240,0.048856,0.052314,0.047061,0.052365,0.049537,0.045213,0.049058,0.048197,0.051641,0.049096,0.050730,0.049786,0.048003,0.048215,0.055575,0.050312,0.054669,0.052903,0.043622,0.049862,0.051843,0.049865,0.049189,0.056092,0.053320,0.044244,0.048943,0.048951,0.047588,0.050641,0.051809,0.048254,0.049703,0.048296,0.048001,0.048771,0.054476,0.052819,0.047023,0.049674,0.052341,2.976827,0.049724,0.000000,0.055249,0.011050,0.082873,0.060773,0.038674,0.066298,0.022099,0.049724,0.005525,0.154696,0.121547,0.038674,0.011050,0.082873,0.055249,0.038674,0.022099,0.033149,2.713297,181,0.000000,0.469613,0.691299,1.000000,0.000000,0.000000,0.734464,0.416044,0.939499,0.994413,3.566812,0.006246,0.978123,0.032251,0.083799,0.456732,0.415605,0.942003,0.994413,3.567909,0.006146,0.978100,0.032073,0.083799,0.554488,0.007933,0.437579,0.111868,0.070827,0.028179,-0.009031,-0.036333,-0.052499,-0.057434,-0.052452,-0.042454,0.000040,0.000027,0.000018,0.000014,0.000003,-0.000001,-0.000010,-0.000012,-0.000013,0.114009,0.072495,0.029153,-0.008833,-0.036838,-0.053383,-0.058417,-0.053407,-0.043192 ,10
0.050207,0.049547,0.054413,0.051757,0.043853,0.051652,0.050108,0.052959,0.048962,0.046912,0.047249,0.050597,0.048396,0.049860,0.047155,0.053540,0.052846,0.050428,0.051682,0.047877,0.050456,0.048415,0.051607,0.050400,0.044709,0.050018,0.049222,0.052228,0.050858,0.048581,0.048195,0.048794,0.049613,0.049471,0.050198,0.051599,0.052658,0.052405,0.051450,0.049123,0.050672,0.048375,0.052042,0.051262,0.043037,0.050363,0.049392,0.048944,0.049039,0.049347,0.047685,0.049165,0.050395,0.051053,0.050034,0.050249,0.051599,0.053162,0.053837,0.050348,2.978519,0.023364,0.014019,0.098131,0.023364,0.056075,0.130841,0.032710,0.046729,0.023364,0.023364,0.032710,0.098131,0.079439,0.032710,0.056075,0.014019,0.046729,0.014019,0.098131,0.056075,2.787845,214,0.000000,0.471963,0.691574,1.000000,0.000000,0.000000,0.735690,0.414513,0.961169,0.995283,3.449228,0.023767,0.979830,0.029674,0.099057,0.455101,0.414692,0.961078,0.995283,3.450136,0.023926,0.979730,0.029684,0.099057,0.556505,0.024000,0.419495,0.101053,0.065169,0.030828,0.001621,-0.018941,-0.029010,-0.029023,-0.024660,-0.017274,0.000809,0.000680,0.000555,0.000357,0.000225,0.000068,0.000038,0.000037,-0.000006,0.098137,0.063193,0.030006,0.002750,-0.016398,-0.025485,-0.024963,-0.020571,-0.013500 ,10
0.051178,0.049705,0.051475,0.049930,0.046564,0.050919,0.048855,0.052003,0.050726,0.050721,0.050645,0.050298,0.050953,0.049725,0.049328,0.051823,0.051264,0.044594,0.047340,0.051953,0.049122,0.051412,0.051278,0.049399,0.047687,0.051574,0.051501,0.049001,0.051326,0.049053,0.047867,0.051056,0.049084,0.051647,0.049940,0.050780,0.050642,0.047940,0.049978,0.049713,0.049258,0.049619,0.051061,0.049216,0.045390,0.050447,0.050098,0.048344,0.054328,0.051803,0.050112,0.049690,0.049908,0.053537,0.045957,0.050641,0.050319,0.045755,0.052726,0.051793,2.979715,0.022388,0.037313,0.044776,0.052239,0.089552,0.104478,0.089552,0.104478,0.022388,0.037313,0.000000,0.097015,0.097015,0.052239,0.044776,0.022388,0.014925,0.029851,0.029851,0.007463,2.752896,134,0.000000,0.477612,0.692144,1.000000,0.000000,0.000000,0.736944,0.411288,0.960067,0.530303,3.379953,-0.012712,0.973847,0.046026,0.113636,0.451318,0.411867,0.960404,0.530303,3.380793,-0.009676,0.973884,0.046012,0.113636,0.520159,0.024489,0.455352,0.098580,0.059594,0.020191,-0.012740,-0.034930,-0.042788,-0.040025,-0.030265,-0.013506,0.002849,0.001996,0.001420,0.000639,0.000252,-0.000048,-0.000067,-0.000091,-0.000249,0.106570,0.066423,0.025350,-0.008250,-0.032373,-0.041185,-0.039494,-0.030757,-0.013882 ,10
0.051037,0.049565,0.051219,0.048875,0.044749,0.050584,0.050182,0.047831,0.050482,0.049830,0.050547,0.050463,0.051304,0.050885,0.048763,0.052778,0.053392,0.045871,0.051140,0.050503,0.050736,0.048525,0.050660,0.048064,0.045101,0.051059,0.050067,0.051776,0.050087,0.050803,0.049979,0.050436,0.049962,0.048464,0.048762,0.052490,0.051876,0.050268,0.049514,0.051373,0.050955,0.048740,0.051181,0.050092,0.046137,0.051118,0.050854,0.050570,0.049477,0.050060,0.050165,0.050143,0.050539,0.049607,0.048050,0.051737,0.051025,0.048247,0.050265,0.051036,2.979103,0.034314,0.034314,0.053922,0.044118,0.058824,0.093137,0.068627,0.078431,0.049020,0.039216,0.024510,0.063725,0.068627,0.034314,0.039216,0.039216,0.034314,0.039216,0.063725,0.039216,2.937752,204,0.039216,0.470588,0.831208,0.941176,0.000000,0.125000,0.715112,0.745628,0.996433,0.995050,4.555881,-0.015161,0.997490,0.074822,0.777228,0.422687,0.413773,0.956190,0.995050,3.472382,0.013028,0.982619,0.026311,0.069307,0.489396,0.069131,0.441473,0.082206,0.044486,0.008124,-0.019832,-0.036686,-0.043259,-0.036924,-0.020473,-0.002962,0.016551,0.013724,0.010981,0.008362,0.006144,0.003910,0.001664,-0.000136,-0.000931,0.084064,0.049079,0.014363,-0.012578,-0.027994,-0.033125,-0.025655,-0.010421,0.005045 ,10
0.051466,0.048926,0.052130,0.050616,0.048814,0.051786,0.050276,0.050311,0.049312,0.048282,0.048877,0.050506,0.049479,0.047457,0.048344,0.053178,0.054081,0.046849,0.049451,0.049858,0.052291,0.049209,0.052408,0.051383,0.049721,0.050684,0.050209,0.052629,0.049244,0.047301,0.046902,0.050485,0.048882,0.047907,0.049694,0.053290,0.052515,0.046742,0.049873,0.048630,0.052302,0.049474,0.052051,0.050697,0.046468,0.050917,0.050342,0.051267,0.048968,0.049093,0.048092,0.050344,0.049993,0.048121,0.049338,0.053709,0.052931,0.046770,0.048836,0.050287,2.981417,0.057604,0.041475,0.078341,0.025346,0.041475,0.112903,0.023041,0.039171,0.036866,0.036866,0.029954,0.099078,0.071429,0.043779,0.025346,0.048387,0.089862,0.032258,0.020737,0.046083,2.873247,434,0.066820,0.232719,0.769461,0.818182,0.047619,0.285714,0.582948,0.718849,0.999029,0.997685,4.682004,0.002563,0.999880,0.046866,0.331019,0.605289,0.502288,0.984431,0.997685,3.926019,-0.010086,0.996664,0.024625,0.148148,0.632047,0.095776,0.272176,0.073418,0.051170,0.028713,0.011471,0.002048,0.000246,0.001688,0.005699,0.009029,0.028157,0.024851,0.020714,0.016518,0.012728,0.009427,0.006262,0.003671,0.001622,0.067288,0.049093,0.030800,0.016762,0.008841,0.006900,0.007737,0.010599,0.012918 ,10
0.051341,0.048607,0.055797,0.049557,0.045942,0.051188,0.048548,0.054354,0.047974,0.046289,0.046113,0.049987,0.047889,0.049411,0.046543,0.054742,0.053376,0.050757,0.053613,0.047971,0.050545,0.048809,0.051980,0.050268,0.046381,0.051586,0.049626,0.051465,0.049080,0.048781,0.047320,0.049346,0.048680,0.048025,0.048317,0.053084,0.054192,0.049153,0.053482,0.049881,0.051705,0.049657,0.052266,0.048102,0.045728,0.052288,0.049809,0.050584,0.050249,0.048267,0.047407,0.050376,0.049910,0.049910,0.046717,0.053551,0.053490,0.049044,0.051221,0.049718,2.979295,0.032432,0.032432,0.027027,0.010811,0.027027,0.129730,0.021622,0.048649,0.021622,0.010811,0.021622,0.140541,0.032432,0.043243,0.037838,0.070270,0.102703,0.037838,0.064865,0.086486,2.756246,185,0.043243,0.508108,0.839442,0.941176,0.000000,0.125000,0.731101,0.768630,0.995313,0.994536,4.742313,-0.044393,0.998359,0.090925,0.765027,0.387727,0.426590,0.955518,0.994536,3.473474,-0.002652,0.981841,0.030226,0.076503,0.482998,0.073801,0.443201,0.082289,0.051262,0.016817,-0.012281,-0.033022,-0.042292,-0.040679,-0.033856,-0.022922,0.029943,0.026808,0.022781,0.018114,0.013395,0.009181,0.005469,0.002202,0.000733,0.081595,0.051060,0.018092,-0.008726,-0.026522,-0.031761,-0.027169,-0.018061,-0.006557 ,10
0.050419,0.049082,0.052070,0.052134,0.043518,0.050143,0.051213,0.043899,0.048505,0.051926,0.052399,0.050593,0.049981,0.048810,0.050849,0.053945,0.053942,0.043476,0.049698,0.053396,0.054083,0.049262,0.049593,0.047819,0.044391,0.049928,0.051301,0.054789,0.046053,0.048523,0.047126,0.049099,0.049038,0.050563,0.045506,0.057158,0.057298,0.046606,0.049473,0.052392,0.049750,0.048738,0.054008,0.049590,0.045385,0.049493,0.049052,0.047018,0.054192,0.047541,0.048954,0.048475,0.047758,0.051052,0.046668,0.058239,0.054332,0.049755,0.051916,0.048083,2.978130,0.019231,0.000000,0.057692,0.038462,0.057692,0.076923,0.038462,0.038462,0.019231,0.096154,0.000000,0.019231,0.038462,0.019231,0.019231,0.192308,0.115385,0.076923,0.038462,0.038462,2.646948,52,0.000000,0.615385,0.666278,1.000000,0.000000,0.000000,0.807617,0.444082,0.965074,0.980000,3.429712,-0.378460,0.966912,0.133165,0.280000,0.322114,0.447347,0.956204,0.980000,3.420506,-0.352686,0.967153,0.132500,0.280000,0.499718,0.035483,0.464799,0.080845,0.058077,0.034085,0.010883,-0.010651,-0.031079,-0.049509,-0.057086,-0.055415,0.001480,0.000636,0.000099,-0.000068,-0.000185,-0.000325,-0.000452,-0.000672,-0.000745,0.088926,0.066583,0.040226,0.011469,-0.016264,-0.041879,-0.062905,-0.072117,-0.070362 ,10
0.053563,0.049116,0.049205,0.052596,0.047274,0.051367,0.052104,0.046053,0.051288,0.049548,0.049512,0.049231,0.050527,0.050164,0.047412,0.050658,0.051648,0.043928,0.051912,0.052894,0.047175,0.050183,0.050138,0.052954,0.048654,0.050971,0.054359,0.049782,0.050345,0.051209,0.050146,0.050494,0.050620,0.048963,0.043807,0.047814,0.047685,0.052015,0.051198,0.051486,0.050725,0.050753,0.050758,0.048311,0.048188,0.051251,0.051672,0.051025,0.048698,0.051321,0.048886,0.050477,0.048697,0.050071,0.048617,0.050526,0.050577,0.044155,0.051898,0.053392,2.968173,0.033898,0.016949,0.152542,0.084746,0.033898,0.084746,0.016949,0.067797,0.033898,0.050847,0.000000,0.067797,0.033898,0.000000,0.101695,0.033898,0.000000,0.050847,0.050847,0.084746,2.677936,59,0.000000,0.440678,0.686092,1.000000,0.000000,0.000000,0.718469,0.402882,0.944012,0.666667,3.203433,-0.169229,0.944012,0.061914,0.157895,0.477840,0.401629,0.943838,0.666667,3.140871,-0.149138,0.945398,0.061812,0.157895,0.552704,0.005574,0.441723,0.108211,0.048096,-0.010415,-0.055987,-0.073551,-0.061457,-0.029523,0.003646,0.028799,0.000018,-0.000002,-0.000000,-0.000015,-0.000008,-0.000002,-0.000014,0.000002,0.000006,0.110204,0.048673,-0.011470,-0.057626,-0.075562,-0.062305,-0.029081,0.004010,0.029618 ,11
0.053442,0.051023,0.049960,0.052341,0.048715,0.054174,0.054612,0.046387,0.049961,0.047744,0.046620,0.051637,0.050579,0.048169,0.049656,0.050051,0.050167,0.042167,0.051102,0.051495,0.047913,0.049971,0.051810,0.056959,0.046651,0.051751,0.056868,0.050294,0.052423,0.051146,0.050414,0.050582,0.050463,0.047818,0.045118,0.050456,0.050426,0.039207,0.048516,0.051215,0.049240,0.051446,0.049280,0.046806,0.048609,0.050502,0.050813,0.050390,0.048498,0.051001,0.049763,0.050425,0.050269,0.051757,0.045314,0.049216,0.049246,0.051045,0.053140,0.053241,2.968421,0.032258,0.016129,0.145161,0.080645,0.032258,0.096774,0.016129,0.064516,0.032258,0.032258,0.016129,0.048387,0.048387,0.032258,0.112903,0.032258,0.000000,0.048387,0.048387,0.064516,2.759625,62,0.000000,0.451613,0.688457,1.000000,0.000000,0.000000,0.724027,0.390960,0.946532,0.383333,3.028043,-0.111386,0.940751,0.060955,0.150000,0.468687,0.393220,0.942529,0.383333,3.049399,-0.085189,0.938218,0.061142,0.150000,0.530345,0.017897,0.451758,0.108810,0.050262,-0.001447,-0.038363,-0.060415,-0.059834,-0.030082,-0.002414,0.010233,0.000565,0.000342,0.000161,-0.000016,-0.000001,-0.000072,-0.000145,-0.000087,-0.000054,0.114505,0.051862,-0.005087,-0.044741,-0.066094,-0.063817,-0.031098,-0.002600,0.010446 ,11
